ID = KCPR,TMP ° F,SKNT mph,GUST mph,DRCT °
10-1-2015 8:53 MDT,57.9,3.5,,280
10-1-2015 7:53 MDT,53.1,0,,
10-1-2015 6:53 MDT,51.1,0,,
10-1-2015 5:53 MDT,52,0,,
10-1-2015 4:53 MDT,52,0,,
10-1-2015 3:53 MDT,53.1,5.8,,240
10-1-2015 2:53 MDT,50,3.5,,260
10-1-2015 1:53 MDT,48.9,8.1,,300
10-1-2015 0:53 MDT,51.1,9.2,,300
9-30-2015 23:53 MDT,57,11.5,,290
9-30-2015 22:53 MDT,66.9,10.4,20.7,300
9-30-2015 21:53 MDT,63,4.6,,250
9-30-2015 20:53 MDT,57.9,8.1,,210
9-30-2015 19:53 MDT,59,0,,
9-30-2015 18:53 MDT,66,4.6,,200
9-30-2015 17:53 MDT,73.4,6.9,,200
9-30-2015 16:53 MDT,80.1,10.4,,220
9-30-2015 15:53 MDT,79,10.4,,220
9-30-2015 14:53 MDT,79,11.5,21.9,230
9-30-2015 13:53 MDT,78.1,11.5,,210
9-30-2015 12:53 MDT,73.9,8.1,,220
9-30-2015 11:53 MDT,72,13.8,,230
9-30-2015 10:53 MDT,68,6.9,,180
9-30-2015 9:53 MDT,61,10.4,,220
9-30-2015 8:53 MDT,55.9,6.9,,240
9-30-2015 7:53 MDT,50,9.2,,240
9-30-2015 6:53 MDT,48,9.2,,240
9-30-2015 5:53 MDT,46.9,9.2,,250
9-30-2015 4:53 MDT,46,10.4,,260
9-30-2015 3:53 MDT,45,8.1,,240
9-30-2015 2:53 MDT,46.9,6.9,,260
9-30-2015 1:53 MDT,46.9,6.9,,250
9-30-2015 0:53 MDT,46.9,3.5,,220
9-29-2015 23:53 MDT,50,3.5,,260
9-29-2015 22:53 MDT,50,4.6,,330
9-29-2015 21:53 MDT,54,5.8,,40
9-29-2015 20:53 MDT,53.1,3.5,,50
9-29-2015 19:53 MDT,61,0,,
9-29-2015 18:53 MDT,,,,
9-29-2015 17:53 MDT,75,8.1,,100
9-29-2015 16:53 MDT,78.1,3.5,,
9-29-2015 15:53 MDT,75.9,4.6,,
9-29-2015 15:30 MDT,75,6.9,,180
9-29-2015 15:02 MDT,77,8.1,,250
9-29-2015 14:53 MDT,73,6.9,,
9-29-2015 13:53 MDT,,8.1,,220
9-29-2015 12:53 MDT,,9.2,,200
9-29-2015 11:53 MDT,,9.2,,200
9-29-2015 10:53 MDT,,,,
9-29-2015 9:53 MDT,59,11.5,,210
9-29-2015 8:53 MDT,57.9,10.4,,230
9-29-2015 8:28 MDT,55,5.8,,240
9-29-2015 7:53 MDT,54,4.6,,230
9-29-2015 6:53 MDT,54,3.5,,230
9-29-2015 6:37 MDT,54,3.5,,260
9-29-2015 5:53 MDT,54,4.6,,280
9-29-2015 5:11 MDT,54,5.8,,300
9-29-2015 4:53 MDT,54,4.6,,280
9-29-2015 3:53 MDT,55,0,,
9-29-2015 2:53 MDT,55,3.5,,190
9-29-2015 2:46 MDT,55,3.5,,180
9-29-2015 2:29 MDT,55.9,5.8,,
9-29-2015 2:15 MDT,55.9,6.9,,70
9-29-2015 1:53 MDT,55.9,5.8,,70
9-29-2015 1:21 MDT,55.9,5.8,,60
9-29-2015 0:53 MDT,55.9,10.4,,80
9-28-2015 23:53 MDT,55,11.5,,50
9-28-2015 23:34 MDT,54,9.2,,20
9-28-2015 22:53 MDT,53.1,8.1,,20
9-28-2015 22:43 MDT,52,8.1,,10
9-28-2015 21:53 MDT,52,9.2,,20
9-28-2015 20:53 MDT,55,6.9,,10
9-28-2015 19:53 MDT,59,15,,70
9-28-2015 18:53 MDT,64,12.7,,90
9-28-2015 17:53 MDT,70,10.4,,90
9-28-2015 16:53 MDT,71.1,6.9,,190
9-28-2015 15:53 MDT,70,10.4,,180
9-28-2015 14:53 MDT,66,8.1,,220
9-28-2015 13:53 MDT,63,8.1,,190
9-28-2015 12:53 MDT,57,13.8,,170
9-28-2015 11:53 MDT,50,10.4,,190
9-28-2015 10:53 MDT,50,8.1,,210
9-28-2015 10:20 MDT,51.1,0,,
9-28-2015 9:53 MDT,52,12.7,,340
9-28-2015 8:53 MDT,54,8.1,,40
9-28-2015 8:17 MDT,52,5.8,,360
9-28-2015 7:53 MDT,51.1,6.9,,20
9-28-2015 6:53 MDT,50,0,,
9-28-2015 5:53 MDT,51.1,11.5,,10
9-28-2015 4:53 MDT,51.1,9.2,,360
9-28-2015 3:53 MDT,51.1,8.1,,10
9-28-2015 2:53 MDT,53.1,10.4,,20
9-28-2015 1:53 MDT,55.9,12.7,,20
9-28-2015 0:53 MDT,62.1,11.5,41.4,100
9-27-2015 23:53 MDT,64,16.1,,60
9-27-2015 22:53 MDT,64,9.2,,20
9-27-2015 21:53 MDT,64.9,10.4,,360
9-27-2015 20:53 MDT,69.1,3.5,,
9-27-2015 19:53 MDT,71.1,15,,350
9-27-2015 18:53 MDT,75.9,11.5,,330
9-27-2015 17:53 MDT,82,10.4,,260
9-27-2015 16:53 MDT,84,17.3,,260
9-27-2015 15:53 MDT,84.9,18.4,24.2,230
9-27-2015 14:53 MDT,88,17.3,24.2,210
9-27-2015 13:53 MDT,82.9,8.1,,160
9-27-2015 12:53 MDT,81,0,,
9-27-2015 11:53 MDT,73.9,3.5,,
9-27-2015 10:53 MDT,72,3.5,,
9-27-2015 9:53 MDT,68,3.5,,50
9-27-2015 8:53 MDT,64.9,3.5,,
9-27-2015 7:53 MDT,54,0,,
9-27-2015 6:53 MDT,48,3.5,,230
9-27-2015 5:53 MDT,50,4.6,,260
9-27-2015 4:53 MDT,57.9,9.2,,250
9-27-2015 3:53 MDT,55.9,8.1,,290
9-27-2015 2:53 MDT,59,8.1,,240
9-27-2015 1:53 MDT,60.1,6.9,,250
9-27-2015 0:53 MDT,66,8.1,,250
9-26-2015 23:53 MDT,64.9,11.5,,220
9-26-2015 22:53 MDT,66.9,11.5,,220
9-26-2015 21:53 MDT,66,10.4,,230
9-26-2015 20:53 MDT,64.9,9.2,,240
9-26-2015 19:53 MDT,69.1,8.1,,230
9-26-2015 18:53 MDT,78.1,10.4,,210
9-26-2015 17:53 MDT,82,11.5,,210
9-26-2015 16:53 MDT,88,16.1,,210
9-26-2015 15:53 MDT,89.1,19.6,28.8,260
9-26-2015 14:53 MDT,90,13.8,23,280
9-26-2015 13:53 MDT,90,10.4,21.9,260
9-26-2015 12:53 MDT,87.1,16.1,,190
9-26-2015 11:53 MDT,82,13.8,,190
9-26-2015 10:53 MDT,80.1,20.7,27.6,220
9-26-2015 9:53 MDT,75,19.6,28.8,220
9-26-2015 8:53 MDT,69.1,5.8,,
9-26-2015 7:53 MDT,54,4.6,,70
9-26-2015 6:53 MDT,46.9,0,,
9-26-2015 5:53 MDT,46,3.5,,120
9-26-2015 4:53 MDT,52,6.9,,240
9-26-2015 3:53 MDT,46.9,9.2,,360
9-26-2015 2:53 MDT,48,4.6,,70
9-26-2015 1:53 MDT,48.9,6.9,,30
9-26-2015 0:53 MDT,51.1,,,
9-25-2015 23:53 MDT,50,6.9,,350
9-25-2015 22:53 MDT,51.1,4.6,,350
9-25-2015 21:53 MDT,55,0,,
9-25-2015 20:53 MDT,66.9,8.1,,100
9-25-2015 19:53 MDT,71.1,6.9,,100
9-25-2015 18:53 MDT,73.9,6.9,,160
9-25-2015 17:53 MDT,84,8.1,,150
9-25-2015 16:53 MDT,84.9,9.2,,180
9-25-2015 15:53 MDT,87.1,5.8,,160
9-25-2015 14:53 MDT,87.1,6.9,,140
9-25-2015 13:53 MDT,86,12.7,,210
9-25-2015 12:53 MDT,82.9,8.1,,210
9-25-2015 11:53 MDT,81,12.7,18.4,220
9-25-2015 10:53 MDT,73.9,4.6,,130
9-25-2015 9:53 MDT,64,4.6,,160
9-25-2015 8:53 MDT,57.9,4.6,,100
9-25-2015 7:53 MDT,48.9,0,,
9-25-2015 6:53 MDT,42.1,5.8,,340
9-25-2015 5:53 MDT,41,4.6,,320
9-25-2015 4:53 MDT,44.1,3.5,,10
9-25-2015 3:53 MDT,46.9,5.8,,30
9-25-2015 2:53 MDT,50,4.6,,350
9-25-2015 1:53 MDT,51.1,5.8,,340
9-25-2015 0:53 MDT,51.1,6.9,,330
9-24-2015 23:53 MDT,50,4.6,,350
9-24-2015 22:53 MDT,59,0,,
9-24-2015 21:53 MDT,64.9,10.4,,110
9-24-2015 20:53 MDT,68,12.7,,80
9-24-2015 19:53 MDT,72,6.9,,120
9-24-2015 18:53 MDT,75.9,8.1,,120
9-24-2015 17:53 MDT,82,8.1,,110
9-24-2015 16:53 MDT,82.9,5.8,,160
9-24-2015 15:53 MDT,82.9,0,,
9-24-2015 14:53 MDT,84,6.9,,310
9-24-2015 13:53 MDT,81,4.6,,150
9-24-2015 12:53 MDT,78.1,0,,
9-24-2015 11:53 MDT,75.9,6.9,,160
9-24-2015 10:53 MDT,72,0,,
9-24-2015 9:53 MDT,66,10.4,,230
9-24-2015 8:53 MDT,57.9,6.9,,240
9-24-2015 7:53 MDT,48.9,4.6,,240
9-24-2015 6:53 MDT,41,0,,
9-24-2015 5:53 MDT,42.1,0,,
9-24-2015 4:53 MDT,41,3.5,,290
9-24-2015 3:53 MDT,44.1,6.9,,310
9-24-2015 2:53 MDT,46.9,4.6,,330
9-24-2015 1:53 MDT,46,5.8,,310
9-24-2015 0:53 MDT,50,5.8,,320
9-23-2015 23:53 MDT,57.9,6.9,,60
9-23-2015 22:53 MDT,60.1,6.9,,80
9-23-2015 21:53 MDT,64,9.2,,80
9-23-2015 20:53 MDT,63,9.2,,70
9-23-2015 19:53 MDT,70,10.4,,50
9-23-2015 18:53 MDT,77,17.3,28.8,50
9-23-2015 17:53 MDT,82.9,5.8,,260
9-23-2015 16:53 MDT,84.9,11.5,,280
9-23-2015 15:53 MDT,86,12.7,,290
9-23-2015 14:53 MDT,84.9,3.5,,
9-23-2015 13:53 MDT,84.9,6.9,18.4,350
9-23-2015 11:53 MDT,78.1,5.8,,240
9-23-2015 10:53 MDT,66.9,3.5,,130
9-23-2015 9:53 MDT,57,3.5,,140
9-23-2015 9:38 MDT,55,0,,
9-23-2015 9:18 MDT,52,4.6,,140
9-23-2015 9:12 MDT,51.1,4.6,,150
9-23-2015 8:53 MDT,51.1,3.5,,180
9-23-2015 8:09 MDT,50,4.6,,110
9-23-2015 7:53 MDT,50,5.8,,100
9-23-2015 7:46 MDT,50,5.8,,110
9-23-2015 6:53 MDT,50,4.6,,120
9-23-2015 6:35 MDT,50,6.9,,130
9-23-2015 6:23 MDT,50,4.6,,130
9-23-2015 6:00 MDT,50,5.8,,130
9-23-2015 5:53 MDT,50,4.6,,110
9-23-2015 5:51 MDT,50,4.6,,110
9-23-2015 5:37 MDT,50,4.6,,90
9-23-2015 4:53 MDT,50,4.6,,100
9-23-2015 4:15 MDT,50,0,,
9-23-2015 3:53 MDT,50,3.5,,120
9-23-2015 3:44 MDT,50,4.6,,90
9-23-2015 3:22 MDT,50,6.9,,100
9-23-2015 3:20 MDT,50,6.9,,100
9-23-2015 3:11 MDT,50,5.8,,90
9-23-2015 2:53 MDT,51.1,4.6,,100
9-23-2015 1:53 MDT,52,5.8,,90
9-23-2015 0:53 MDT,53.1,6.9,,80
9-22-2015 23:53 MDT,55.9,6.9,,90
9-22-2015 22:53 MDT,59,9.2,,100
9-22-2015 21:53 MDT,62.1,12.7,,100
9-22-2015 20:53 MDT,64,12.7,,90
9-22-2015 19:53 MDT,68,17.3,,90
9-22-2015 18:53 MDT,72,16.1,,100
9-22-2015 17:53 MDT,75.9,11.5,,100
9-22-2015 16:53 MDT,79,15,,100
9-22-2015 15:53 MDT,80.1,11.5,,100
9-22-2015 14:53 MDT,79,9.2,,120
9-22-2015 13:53 MDT,77,11.5,,110
9-22-2015 12:53 MDT,73.9,8.1,,110
9-22-2015 11:53 MDT,68,5.8,,140
9-22-2015 10:53 MDT,64.9,4.6,,110
9-22-2015 9:53 MDT,57.9,0,,
9-22-2015 8:53 MDT,54,3.5,,310
9-22-2015 7:53 MDT,46,3.5,,260
9-22-2015 6:53 MDT,39.9,6.9,,320
9-22-2015 5:53 MDT,41,5.8,,310
9-22-2015 4:53 MDT,42.1,6.9,,300
9-22-2015 3:53 MDT,42.1,5.8,,260
9-22-2015 2:53 MDT,45,6.9,,280
9-22-2015 1:53 MDT,50,0,,
9-22-2015 0:53 MDT,52,0,,
9-21-2015 23:53 MDT,57.9,17.3,,360
9-21-2015 22:53 MDT,48.9,9.2,,330
9-21-2015 21:53 MDT,50,0,,
9-21-2015 20:53 MDT,53.1,4.6,,280
9-21-2015 19:53 MDT,59,3.5,,240
9-21-2015 18:53 MDT,70,6.9,,350
9-21-2015 17:53 MDT,80.1,10.4,,350
9-21-2015 16:53 MDT,82.9,12.7,,290
9-21-2015 15:53 MDT,82.9,19.6,25.3,270
9-21-2015 14:53 MDT,82.9,19.6,26.5,270
9-21-2015 13:53 MDT,82.9,16.1,26.5,240
9-21-2015 12:53 MDT,81,19.6,26.5,260
9-21-2015 11:53 MDT,77,20.7,,220
9-21-2015 10:53 MDT,73,23,29.9,210
9-21-2015 9:53 MDT,69.1,21.9,28.8,220
9-21-2015 8:53 MDT,64.9,18.4,25.3,200
9-21-2015 7:53 MDT,60.1,12.7,,230
9-21-2015 6:53 MDT,57.9,15,23,220
9-21-2015 5:53 MDT,57,9.2,,240
9-21-2015 4:53 MDT,55,11.5,,240
9-21-2015 3:53 MDT,55,12.7,,230
9-21-2015 2:53 MDT,59,15,,230
9-21-2015 1:53 MDT,59,11.5,,230
9-21-2015 0:53 MDT,59,12.7,,230
9-20-2015 23:53 MDT,61,15,,230
9-20-2015 22:53 MDT,64,15,,220
9-20-2015 21:53 MDT,57,9.2,,210
9-20-2015 20:53 MDT,53.1,6.9,,220
9-20-2015 19:53 MDT,57.9,3.5,,270
9-20-2015 18:53 MDT,68,6.9,,330
9-20-2015 17:53 MDT,78.1,11.5,,310
9-20-2015 16:53 MDT,80.1,15,,300
9-20-2015 15:53 MDT,80.1,8.1,,280
9-20-2015 15:10 MDT,79,13.8,21.9,230
9-20-2015 14:53 MDT,78.1,18.4,,260
9-20-2015 13:53 MDT,75.9,17.3,20.7,250
9-20-2015 12:53 MDT,75,12.7,21.9,270
9-20-2015 11:53 MDT,71.1,9.2,,220
9-20-2015 10:53 MDT,68,20.7,,210
9-20-2015 9:53 MDT,63,16.1,,210
9-20-2015 8:53 MDT,59,16.1,,220
9-20-2015 7:53 MDT,53.1,9.2,,230
9-20-2015 6:53 MDT,42.1,9.2,,250
9-20-2015 5:53 MDT,44.1,6.9,,240
9-20-2015 4:53 MDT,44.1,8.1,,250
9-20-2015 3:53 MDT,42.1,8.1,,260
9-20-2015 2:53 MDT,46,10.4,,260
9-20-2015 1:53 MDT,43,6.9,,250
9-20-2015 0:53 MDT,45,6.9,,260
9-19-2015 23:53 MDT,46,5.8,,250
9-19-2015 22:53 MDT,46,5.8,,270
9-19-2015 21:53 MDT,51.1,6.9,,230
9-19-2015 20:53 MDT,51.1,3.5,,200
9-19-2015 19:53 MDT,57.9,6.9,,320
9-19-2015 18:53 MDT,64,9.2,,320
9-19-2015 17:53 MDT,72,12.7,,320
9-19-2015 16:53 MDT,73,18.4,,290
9-19-2015 15:53 MDT,73,16.1,27.6,290
9-19-2015 14:53 MDT,73.9,17.3,26.5,270
9-19-2015 13:53 MDT,73,18.4,25.3,270
9-19-2015 12:53 MDT,71.1,16.1,21.9,280
9-19-2015 11:53 MDT,68,13.8,19.6,260
9-19-2015 10:53 MDT,64.9,13.8,23,250
9-19-2015 9:53 MDT,60.1,17.3,,220
9-19-2015 8:53 MDT,54,17.3,,230
9-19-2015 7:53 MDT,48,15,,230
9-19-2015 6:53 MDT,43,15,,240
9-19-2015 5:53 MDT,43,10.4,,250
9-19-2015 4:53 MDT,44.1,10.4,,220
9-19-2015 3:53 MDT,37,0,,
9-19-2015 2:53 MDT,37,0,,
9-19-2015 1:53 MDT,41,3.5,,40
9-19-2015 0:53 MDT,45,6.9,,200
9-18-2015 23:53 MDT,39,4.6,,60
9-18-2015 22:53 MDT,48,3.5,,
9-18-2015 21:53 MDT,51.1,6.9,,110
9-18-2015 20:53 MDT,55,5.8,,90
9-18-2015 19:53 MDT,53.1,4.6,,130
9-18-2015 18:53 MDT,59,5.8,,120
9-18-2015 17:53 MDT,64,5.8,,320
9-18-2015 16:53 MDT,64,4.6,,270
9-18-2015 15:53 MDT,64,10.4,17.3,320
9-18-2015 14:53 MDT,62.1,20.7,,290
9-18-2015 13:53 MDT,61,5.8,,320
9-18-2015 12:53 MDT,61,9.2,,330
9-18-2015 11:53 MDT,55.9,8.1,20.7,330
9-18-2015 10:53 MDT,55,8.1,,290
9-18-2015 9:53 MDT,53.1,8.1,,270
9-18-2015 8:53 MDT,51.1,9.2,,260
9-18-2015 7:53 MDT,46,9.2,,250
9-18-2015 6:53 MDT,41,9.2,,240
9-18-2015 5:53 MDT,39,8.1,,240
9-18-2015 4:53 MDT,37.9,10.4,,270
9-18-2015 3:53 MDT,42.1,6.9,,280
9-18-2015 2:53 MDT,45,5.8,,290
9-18-2015 1:53 MDT,48.9,8.1,,250
9-18-2015 0:53 MDT,52,11.5,,240
9-17-2015 23:53 MDT,55,18.4,27.6,270
9-17-2015 22:53 MDT,57.9,12.7,,240
9-17-2015 21:53 MDT,55,10.4,,230
9-17-2015 20:53 MDT,55,10.4,,230
9-17-2015 19:53 MDT,59,9.2,,230
9-17-2015 18:53 MDT,62.1,12.7,,190
9-17-2015 17:53 MDT,63,17.3,,190
9-17-2015 16:53 MDT,66.9,20.7,25.3,230
9-17-2015 15:53 MDT,66.9,19.6,24.2,270
9-17-2015 14:53 MDT,69.1,18.4,26.5,240
9-17-2015 13:53 MDT,71.1,16.1,27.6,190
9-17-2015 12:53 MDT,66.9,17.3,25.3,220
9-17-2015 11:53 MDT,64,18.4,25.3,180
9-17-2015 10:53 MDT,60.1,16.1,,210
9-17-2015 9:53 MDT,57,19.6,,210
9-17-2015 8:53 MDT,53.1,16.1,26.5,230
9-17-2015 7:53 MDT,51.1,15,,220
9-17-2015 6:53 MDT,48.9,6.9,,210
9-17-2015 5:53 MDT,50,12.7,,220
9-17-2015 4:53 MDT,48.9,3.5,,290
9-17-2015 3:53 MDT,48,5.8,,300
9-17-2015 2:53 MDT,50,13.8,,250
9-17-2015 1:53 MDT,52,15,,230
9-17-2015 0:53 MDT,52,15,,220
9-16-2015 23:53 MDT,53.1,12.7,,240
9-16-2015 22:53 MDT,55.9,18.4,29.9,220
9-16-2015 21:53 MDT,57,23,34.5,220
9-16-2015 20:53 MDT,59,17.3,26.5,220
9-16-2015 19:53 MDT,62.1,12.7,,250
9-16-2015 18:53 MDT,63,13.8,,280
9-16-2015 17:53 MDT,64.9,21.9,32.2,280
9-16-2015 16:53 MDT,71.1,35.7,48.3,270
9-16-2015 15:53 MDT,75,25.3,41.4,260
9-16-2015 14:53 MDT,73.9,29.9,50.6,240
9-16-2015 13:53 MDT,75.9,27.6,36.8,230
9-16-2015 12:53 MDT,73,28.8,39.1,220
9-16-2015 11:53 MDT,75.9,38,48.3,220
9-16-2015 10:53 MDT,73.9,36.8,48.3,220
9-16-2015 9:53 MDT,71.1,29.9,44.9,220
9-16-2015 8:53 MDT,66,32.2,42.6,210
9-16-2015 7:53 MDT,62.1,12.7,,200
9-16-2015 6:53 MDT,59,11.5,,210
9-16-2015 5:53 MDT,57.9,16.1,,210
9-16-2015 4:53 MDT,59,12.7,,200
9-16-2015 3:53 MDT,57.9,9.2,,190
9-16-2015 2:53 MDT,55,13.8,,220
9-16-2015 1:53 MDT,55,8.1,,230
9-16-2015 0:53 MDT,57,9.2,,220
9-15-2015 23:53 MDT,57.9,12.7,,230
9-15-2015 22:53 MDT,60.1,13.8,18.4,230
9-15-2015 21:53 MDT,61,13.8,,230
9-15-2015 20:53 MDT,63,19.6,26.5,230
9-15-2015 19:53 MDT,64,12.7,,230
9-15-2015 18:53 MDT,64.9,12.7,,240
9-15-2015 17:53 MDT,64.9,12.7,,250
9-15-2015 17:49 MDT,64.4,15,,250
9-15-2015 17:34 MDT,62.1,21.9,36.8,270
9-15-2015 16:53 MDT,73,27.6,35.7,220
9-15-2015 15:53 MDT,73,31.1,42.6,230
9-15-2015 14:53 MDT,75,28.8,46,250
9-15-2015 13:53 MDT,75.9,21.9,34.5,230
9-15-2015 12:53 MDT,79,29.9,43.7,240
9-15-2015 11:53 MDT,75.9,31.1,40.3,220
9-15-2015 10:53 MDT,73,21.9,35.7,220
9-15-2015 9:53 MDT,69.1,32.2,42.6,220
9-15-2015 8:53 MDT,64,21.9,32.2,210
9-15-2015 7:53 MDT,63,25.3,38,210
9-15-2015 6:53 MDT,63,27.6,34.5,220
9-15-2015 5:53 MDT,64,21.9,31.1,230
9-15-2015 4:53 MDT,63,21.9,28.8,210
9-15-2015 3:53 MDT,63,15,26.5,230
9-15-2015 2:53 MDT,62.1,12.7,19.6,210
9-15-2015 1:53 MDT,62.1,13.8,,220
9-15-2015 0:53 MDT,63,18.4,,190
9-14-2015 23:53 MDT,64.9,23,34.5,210
9-14-2015 22:53 MDT,64.9,24.2,38,200
9-14-2015 21:53 MDT,68,24.2,36.8,210
9-14-2015 20:53 MDT,62.1,3.5,,210
9-14-2015 19:53 MDT,64.9,5.8,,140
9-14-2015 18:53 MDT,71.1,11.5,,230
9-14-2015 17:53 MDT,73.9,21.9,34.5,230
9-14-2015 16:53 MDT,77,25.3,34.5,200
9-14-2015 15:53 MDT,81,29.9,41.4,220
9-14-2015 14:53 MDT,87.1,27.6,36.8,200
9-14-2015 13:53 MDT,86,23,29.9,220
9-14-2015 12:53 MDT,84.9,17.3,28.8,230
9-14-2015 11:53 MDT,82,21.9,29.9,220
9-14-2015 10:53 MDT,78.1,25.3,32.2,210
9-14-2015 9:53 MDT,75,18.4,24.2,210
9-14-2015 8:53 MDT,72,16.1,23,220
9-14-2015 7:53 MDT,61,11.5,,230
9-14-2015 6:53 MDT,57,10.4,,240
9-14-2015 5:53 MDT,64,15,,220
9-14-2015 4:53 MDT,60.1,11.5,,240
9-14-2015 3:53 MDT,63,6.9,,
9-14-2015 2:53 MDT,61,8.1,,260
9-14-2015 1:53 MDT,57.9,9.2,,250
9-14-2015 0:53 MDT,59,6.9,,260
9-13-2015 23:53 MDT,63,5.8,,230
9-13-2015 22:53 MDT,66.9,8.1,,240
9-13-2015 22:46 MDT,69.1,10.4,25.3,240
9-13-2015 21:53 MDT,64.9,6.9,,240
9-13-2015 20:53 MDT,66.9,3.5,,190
9-13-2015 19:53 MDT,75,4.6,,240
9-13-2015 18:53 MDT,78.1,3.5,,250
9-13-2015 17:53 MDT,84,9.2,,300
9-13-2015 16:53 MDT,86,11.5,,280
9-13-2015 15:53 MDT,87.1,18.4,,280
9-13-2015 14:53 MDT,88,18.4,24.2,280
9-13-2015 13:53 MDT,87.1,10.4,17.3,300
9-13-2015 12:53 MDT,84.9,15,20.7,290
9-13-2015 11:53 MDT,82,10.4,,220
9-13-2015 10:53 MDT,78.1,12.7,,250
9-13-2015 9:53 MDT,73,16.1,,220
9-13-2015 8:53 MDT,66.9,13.8,,220
9-13-2015 7:53 MDT,57.9,9.2,,240
9-13-2015 6:53 MDT,52,12.7,,260
9-13-2015 5:53 MDT,52,10.4,,250
9-13-2015 4:53 MDT,54,8.1,,240
9-13-2015 3:53 MDT,45,3.5,,340
9-13-2015 2:53 MDT,46.9,3.5,,280
9-13-2015 1:53 MDT,46.9,3.5,,290
9-13-2015 0:53 MDT,46.9,4.6,,280
9-12-2015 23:53 MDT,50,9.2,,330
9-12-2015 22:53 MDT,52,3.5,,330
9-12-2015 21:53 MDT,60.1,11.5,,40
9-12-2015 20:53 MDT,63,6.9,,360
9-12-2015 19:53 MDT,64.9,5.8,,320
9-12-2015 18:53 MDT,78.1,6.9,,280
9-12-2015 17:53 MDT,84,12.7,,300
9-12-2015 16:53 MDT,84.9,10.4,,320
9-12-2015 15:53 MDT,86,17.3,21.9,300
9-12-2015 14:53 MDT,84.9,4.6,,
9-12-2015 13:53 MDT,82,4.6,,360
9-12-2015 12:53 MDT,79,3.5,,
9-12-2015 11:53 MDT,77,6.9,,240
9-12-2015 10:53 MDT,73,5.8,,260
9-12-2015 9:53 MDT,69.1,11.5,,230
9-12-2015 8:53 MDT,61,10.4,,240
9-12-2015 7:53 MDT,54,6.9,,270
9-12-2015 6:53 MDT,50,13.8,,240
9-12-2015 5:53 MDT,48.9,10.4,,240
9-12-2015 4:53 MDT,46,5.8,,250
9-12-2015 3:53 MDT,45,6.9,,250
9-12-2015 2:53 MDT,46,3.5,,240
9-12-2015 1:53 MDT,48,5.8,,310
9-12-2015 0:53 MDT,48,5.8,,260
9-11-2015 23:53 MDT,50,3.5,,280
9-11-2015 22:53 MDT,54,9.2,,30
9-11-2015 21:53 MDT,54,8.1,,40
9-11-2015 20:53 MDT,64,9.2,,70
9-11-2015 19:53 MDT,69.1,5.8,,100
9-11-2015 18:53 MDT,73.9,6.9,,120
9-11-2015 17:53 MDT,78.1,5.8,,
9-11-2015 16:53 MDT,78.1,5.8,,30
9-11-2015 15:53 MDT,79,6.9,,
9-11-2015 14:53 MDT,77,6.9,,290
9-11-2015 13:53 MDT,75,0,,
9-11-2015 12:53 MDT,73,4.6,,
9-11-2015 11:53 MDT,72,,,
9-11-2015 10:53 MDT,66.9,5.8,,220
9-11-2015 9:53 MDT,61,6.9,,250
9-11-2015 8:53 MDT,57,0,,
9-11-2015 7:53 MDT,46.9,0,,
9-11-2015 6:53 MDT,41,5.8,,260
9-11-2015 5:53 MDT,41,4.6,,280
9-11-2015 4:53 MDT,41,4.6,,310
9-11-2015 3:53 MDT,45,6.9,,320
9-11-2015 2:53 MDT,48,4.6,,270
